EHE22_17675	ENOG4108UZ0_207	95.5	156	7	0	471	4	1	156	9.4e-74	280.4

EHE22_17680	ENOG41084HQ_145	93.8	65	4	0	198	4	1	65	5.2e-26	120.6

EHE22_17685	ENOG4108RA9_575	98.9	186	2	0	561	4	1	186	2.2e-98	362.5

EHE22_17690	ENOG4105K4C_1375	99.2	120	1	0	363	4	1	120	7.5e-55	217.2

EHE22_17695	ENOG4108R5J_169	94.9	177	9	0	534	4	1	177	1.3e-87	326.6

EHE22_17700	ENOG4108UJY_1227	100.0	132	0	0	399	4	1	132	6.5e-68	260.8

EHE22_17705	ENOG4105VBI_137	94.1	101	6	0	306	4	1	101	5.9e-45	184.1

EHE22_17710	ENOG4105CW6_1102	95.1	185	9	0	558	4	1	185	1.3e-95	353.2

EHE22_17715	ENOG4105KAR_1321	93.1	101	7	0	306	4	1	101	5.4e-46	187.6

EHE22_17720	ENOG4108UNN_1599	98.4	122	2	0	369	4	1	122	1.3e-59	233.0

EHE22_17725	ENOG4105K87_1405	91.2	80	7	0	243	4	1	80	8.3e-34	146.7

EHE22_17730	ENOG41083MP_149	97.0	66	2	0	201	4	1	66	3.4e-25	117.9

EHE22_17735	ENOG4108R70_1616	97.1	137	4	0	414	4	1	137	5.9e-72	274.2

EHE22_17740	ENOG4105CKE_1222	96.2	236	9	0	711	4	1	236	2.5e-110	402.5

EHE22_17745	ENOG4105KAP_314	95.3	129	6	0	390	4	1	129	1.4e-59	233.0

EHE22_17750	ENOG4105K7S_243	96.7	92	3	0	279	4	1	92	2.0e-47	192.2

EHE22_17755	ENOG4105CFD_438	94.9	277	14	0	834	4	1	277	4.9e-150	534.6

EHE22_17760	ENOG41080KG_569	94.8	97	5	0	294	4	1	97	1.6e-42	176.0

EHE22_17765	ENOG4106U5A_596	96.1	206	8	0	621	4	1	206	5.5e-106	387.9

EHE22_17770	ENOG4105EEE_901	94.6	240	11	1	723	4	1	238	4.9e-122	441.4

EHE22_17775	ENOG4108Z10_1496	100.0	102	0	0	309	4	1	102	2.8e-50	201.8

EHE22_17780	ENOG4105CGV_1516	97.4	391	10	0	1176	4	1	391	5.9e-218	760.8

EHE22_17785	ENOG4105CEJ_1442	98.4	694	11	0	2085	4	1	694	0.0e+00	1359.7

EHE22_17790	ENOG4108UHY_1598	98.1	156	3	0	471	4	1	156	3.9e-80	301.6

EHE22_17795	ENOG4108UKE_651	99.2	123	1	0	372	4	1	123	6.9e-64	247.3

EHE22_17800	ENOG4106515_2	81.2	101	19	0	1	303	1	101	4.9e-39	164.5

EHE22_17805	ENOG4105D27_1069	97.0	1400	42	0	4203	4	1	1400	0.0e+00	2698.7

EHE22_17810	ENOG4107QIH_380	98.0	1377	27	1	4131	4	1	1377	0.0e+00	2567.7

EHE22_17815	ENOG4105KBC_1133	99.2	124	1	0	375	4	1	124	1.3e-41	173.3

EHE22_17820	ENOG4108VZM_212	97.7	172	4	0	519	4	1	172	2.6e-85	318.9

EHE22_17825	ENOG4105C64_1519	95.7	233	10	0	702	4	1	233	1.2e-117	426.8

EHE22_17830	ENOG4108UIK_1215	92.2	141	11	0	429	7	1	141	6.5e-66	254.2

EHE22_17835	ENOG4105E5V_1093	95.4	175	8	0	528	4	1	175	1.8e-89	332.8

EHE22_17840	ENOG4105Y3P_105	69.7	66	20	0	201	4	1	66	2.9e-16	88.2

EHE22_17850	ENOG4105CGV_1516	97.4	391	10	0	1176	4	1	391	5.9e-218	760.8

EHE22_17855	ENOG4105CGV_1522	90.3	31	3	0	95	3	27	57	3.2e-07	58.2

EHE22_17855	ENOG4105CGV_1522	90.5	21	2	0	171	109	2	22	2.8e-03	45.1

EHE22_17870	ENOG4105C2N_122	88.8	286	32	0	1	858	1	286	2.4e-136	489.2

EHE22_17875	ENOG4105KT1_173	83.2	143	24	0	432	4	1	143	1.6e-59	233.0

EHE22_17880	ENOG4108S5Y_19	84.3	249	36	1	750	4	29	274	4.0e-119	431.8

EHE22_17885	ENOG41061QJ_2	62.5	216	76	2	1	636	10	224	1.9e-69	266.5

EHE22_17890	ENOG410906C_21	77.7	202	45	0	1	606	1	202	3.9e-88	328.6

EHE22_17895	ENOG4108Z0R_399	84.0	175	28	0	528	4	1	175	5.4e-62	241.5

EHE22_17910	ENOG4105W5N_72	94.1	68	4	0	207	4	1	68	2.8e-30	134.8

EHE22_17915	ENOG4105D7W_327	91.2	272	24	0	855	40	1	272	5.0e-142	508.1

EHE22_17920	ENOG4106TE7_69	90.6	256	24	0	771	4	1	256	1.8e-130	469.5

EHE22_17925	ENOG4105PC8_251	78.6	159	33	1	477	4	14	172	8.6e-67	257.3

EHE22_17930	ENOG4108RGQ_114	94.8	193	10	0	582	4	1	193	4.8e-104	381.3

EHE22_17935	ENOG4108UYE_71	94.5	146	8	0	1	438	1	146	2.2e-77	292.4

EHE22_17940	ENOG41090AK_30	87.3	355	30	5	1044	4	1	348	1.0e-141	507.3

EHE22_17945	ENOG4105C2R_1077	90.4	594	57	0	1785	4	1	594	2.9e-301	1038.1

EHE22_17950	ENOG4105CBT_461	96.1	332	9	1	999	4	15	342	4.0e-175	618.2

EHE22_17955	ENOG4105EM1_5	84.9	503	76	0	1521	13	11	513	1.8e-243	845.9

EHE22_17960	ENOG4105D6E_1037	93.8	439	27	0	1320	4	1	439	1.3e-229	799.7

EHE22_17965	ENOG4105CHM_2178	93.6	407	25	1	1224	4	1	406	2.2e-223	778.9

EHE22_17975	ENOG4105FTF_6	68.1	426	111	8	1	1254	1	409	4.2e-113	412.5

EHE22_17990	ENOG4105XJ4_74	77.7	94	21	0	1	282	1	94	1.5e-37	159.5

EHE22_17995	ENOG4105PW4_180	85.3	232	34	0	1	696	1	232	1.5e-112	409.8

EHE22_18000	ENOG4105CA1_594	94.9	275	14	0	1	825	1	275	4.2e-154	548.1

EHE22_18005	ENOG4105W5Q_204	75.1	249	62	0	1	747	1	249	2.3e-106	389.4

EHE22_18010	ENOG4105R9E_3	87.7	212	26	0	1	636	1	212	5.3e-104	381.3

EHE22_18015	ENOG4107URN_17	88.6	352	40	0	1	1056	1	352	2.2e-187	659.1

EHE22_18020	ENOG4105C4V_193	87.8	543	66	0	1	1629	1	543	1.2e-277	959.5

EHE22_18025	ENOG4105CJM_2891	96.0	322	13	0	100	1065	44	365	3.8e-171	605.1

EHE22_18030	ENOG4105C2T_1193	91.0	310	28	0	1	930	1	310	2.3e-140	502.7

EHE22_18035	ENOG4105C3U_1439	96.0	277	11	0	1	831	1	277	1.6e-145	519.6

EHE22_18040	ENOG4108JQ4_137	92.4	249	19	0	1	747	6	254	3.4e-126	455.3

EHE22_18045	ENOG4105Q26_218	81.0	369	67	2	1110	4	1	366	9.0e-176	620.5

EHE22_18050	ENOG4105CX4_191	77.4	403	91	0	1212	4	51	453	3.0e-185	652.1

EHE22_18055	ENOG4105F89_1	66.8	428	133	3	16	1281	3	427	2.8e-152	542.7

EHE22_18060	ENOG41081F0_171	90.4	208	20	0	1	624	1	208	7.7e-100	367.5

EHE22_18065	ENOG4105DVK_125	88.1	243	29	0	1	729	1	243	2.8e-117	425.6

EHE22_18070	ENOG4105E4R_123	76.8	568	129	1	1	1695	1	568	8.7e-247	857.1

EHE22_18080	ENOG4105CPS_21	85.0	293	42	1	876	4	2	294	2.5e-144	515.8

EHE22_18085	ENOG4107YAQ_33	83.8	173	28	0	522	4	24	196	2.2e-79	299.3

EHE22_18090	ENOG4108YER_18	71.6	352	100	0	118	1173	16	367	7.6e-141	504.6

EHE22_18095	ENOG4105DH2_693	78.8	325	69	0	990	16	1	325	1.3e-141	506.9

EHE22_18100	ENOG4105EFT_206	69.0	332	103	0	1014	19	1	332	1.7e-128	463.4

EHE22_18105	ENOG4105C0Y_486	80.7	436	83	1	1308	4	1	436	1.2e-203	713.4

EHE22_18110	ENOG4105CB8_674	83.6	281	46	0	870	28	1	281	1.1e-133	480.3

EHE22_18115	ENOG4105EE8_98	91.5	366	31	0	1	1098	1	366	1.4e-192	676.4

EHE22_18120	ENOG4105QUC_76	71.8	248	68	1	1	738	1	248	1.4e-95	353.6

EHE22_18125	ENOG4105CIA_317	87.6	251	31	0	759	7	1	251	7.4e-121	437.6

EHE22_18130	ENOG4105WGG_21	88.8	187	21	0	570	10	1	187	1.7e-90	336.3

EHE22_18135	ENOG4105C57_171	92.4	490	37	0	1	1470	12	501	7.4e-242	840.5

EHE22_18140	ENOG4108B72_4	57.1	119	51	0	363	7	12	130	2.2e-30	136.0

EHE22_18145	ENOG4106XPB_9	75.3	146	36	0	462	25	1	146	2.3e-53	212.6

EHE22_18150	ENOG4105EJ9_548	92.7	261	19	0	1	783	12	272	3.1e-130	468.8

EHE22_18155	ENOG4108VHV_154	95.1	142	7	0	429	4	1	142	3.1e-68	261.9

EHE22_18160	ENOG41068B1_617	95.3	212	10	0	639	4	1	212	1.4e-109	399.8

EHE22_18165	ENOG4105CTK_583	87.4	1248	157	0	3774	31	1	1248	0.0e+00	2236.1

EHE22_18170	ENOG4107QRP_99	95.1	349	17	0	1053	7	1	349	1.8e-189	666.0

EHE22_18175	ENOG4108YZT_556	81.5	168	31	0	507	4	6	173	6.2e-74	281.2

EHE22_18180	ENOG4105Q4Q_13	83.0	241	37	1	726	4	1	237	1.0e-95	354.0

EHE22_18185	ENOG41068D1_32	95.2	62	3	0	189	4	1	62	1.1e-25	119.4

EHE22_18190	ENOG4105CAA_275	84.2	482	76	0	1452	7	1	482	7.7e-236	820.5

EHE22_18195	ENOG4105C1G_1799	90.1	385	38	0	1	1155	1	385	7.6e-202	707.2

EHE22_18200	ENOG4105CF3_501	90.7	290	27	0	1	870	1	290	1.5e-144	516.5

EHE22_18205	ENOG4108VDT_5	73.7	494	129	1	4	1482	3	496	8.9e-203	710.7

EHE22_18210	ENOG4107CH1_1	95.5	44	2	0	135	4	1	44	1.7e-15	85.1

EHE22_18215	ENOG4107NQ8_237	90.8	305	28	0	921	7	11	315	9.2e-158	560.5

EHE22_18225	ENOG4105ECQ_274	95.8	332	14	0	1	996	1	332	2.9e-181	638.6

EHE22_18230	ENOG4105C5K_182	94.8	853	44	0	1	2559	1	853	0.0e+00	1715.7

EHE22_18235	ENOG4106I6Z_2	70.8	96	28	0	291	4	1	96	4.2e-32	141.4

EHE22_18240	ENOG4105EGS_143	78.4	858	179	2	2568	10	8	864	0.0e+00	1187.6

EHE22_18250	ENOG4107QN8_75	91.1	844	75	0	1	2532	1	844	0.0e+00	1487.6

EHE22_18255	ENOG4108EFE_43	81.7	591	107	1	1	1773	1	590	1.4e-247	859.8

EHE22_18260	ENOG4107UXM_39	93.0	315	22	0	1	945	1	315	9.8e-155	550.4

EHE22_18265	ENOG4105MWN_65	87.2	187	24	0	1	561	1	187	4.0e-79	298.5

EHE22_18270	ENOG4105ECW_66	93.1	275	18	1	834	10	1	274	1.3e-134	483.4

EHE22_18275	ENOG4108I5D_33	91.6	273	23	0	822	4	53	325	3.7e-134	481.9

EHE22_18280	ENOG4108J2H_110	94.9	334	17	0	1005	4	1	334	2.0e-182	642.5

EHE22_18290	ENOG4105EE5_378	88.9	522	58	0	1569	4	1	522	2.9e-265	918.3

EHE22_18295	ENOG4108KF1_173	87.3	220	28	0	663	4	1	220	1.9e-96	356.3

EHE22_18305	ENOG4108J2G_44	76.0	287	69	0	1	861	21	307	1.6e-119	433.3

EHE22_18310	ENOG41068JT_30	69.2	146	45	0	1	438	1	146	8.8e-46	187.6

EHE22_18315	ENOG4105NWF_176	85.0	140	21	0	423	4	1	140	8.7e-63	243.8

EHE22_18320	ENOG4105TUU_1	65.2	684	230	2	2037	4	1	682	1.6e-255	886.3

EHE22_18325	ENOG4107VB8_50	89.2	269	29	0	810	4	1	269	3.3e-135	485.3

EHE22_18330	ENOG4105D3M_77	94.2	259	15	0	780	4	1	259	3.4e-137	491.9

EHE22_18335	ENOG4105EMI_36	92.3	364	28	0	1095	4	12	375	6.2e-177	624.4

EHE22_18340	ENOG4105SGG_136	93.5	309	20	0	930	4	1	309	2.3e-156	555.8

EHE22_18345	ENOG4105CIB_247	85.1	369	55	0	7	1113	8	376	3.0e-187	658.7

EHE22_18350	ENOG4105E0A_2400	64.9	251	88	0	774	22	12	262	5.4e-87	325.1

EHE22_18355	ENOG4107SP9_70	85.3	333	49	0	1002	4	17	349	5.9e-142	508.1

EHE22_18360	ENOG4108W54_78	73.8	279	73	0	840	4	1	279	5.1e-107	391.7

EHE22_18365	ENOG4105CHI_234	78.9	621	131	0	1866	4	1	621	2.2e-291	1005.4

EHE22_18370	ENOG4105CMI_152	83.5	370	61	0	1113	4	1	370	1.9e-165	586.3

EHE22_18375	ENOG4105CJ1_4036	86.3	925	126	1	2778	7	1	925	0.0e+00	1555.8

EHE22_18380	ENOG4105D0S_394	86.2	355	49	0	1068	4	1	355	2.6e-119	433.0

EHE22_18385	ENOG4105F32_216	79.3	397	82	0	1194	4	45	441	1.8e-198	696.0

EHE22_18390	ENOG41081P2_112	81.6	147	27	0	1	441	1	147	4.9e-64	248.1

EHE22_18395	ENOG4105ME1_7	73.6	144	38	0	435	4	1	144	3.4e-62	241.9

EHE22_18400	ENOG4105JAB_530	89.9	308	31	0	927	4	1	308	5.2e-161	571.2

EHE22_18405	ENOG4105QZM_6	68.9	235	73	0	714	10	2	236	3.7e-90	335.5

EHE22_18410	ENOG4107KEE_41	81.6	369	68	0	1110	4	1	369	2.9e-182	642.1

EHE22_18415	ENOG4105W6J_25	55.8	43	19	0	283	411	211	253	3.0e-07	59.3

EHE22_18420	ENOG4108I55_3	89.0	410	45	0	1233	4	6	415	1.3e-212	743.0

EHE22_18425	ENOG4105C6M_711	97.6	339	8	0	1020	4	1	339	1.7e-192	676.0

EHE22_18430	ENOG4108RT6_6	92.5	213	16	0	642	4	1	213	1.4e-104	383.3

EHE22_18435	ENOG4105DFH_280	86.6	659	80	1	1980	4	1	651	0.0e+00	1113.2

EHE22_18440	ENOG4105CSZ_668	89.0	246	27	0	741	4	1	246	1.8e-124	449.5

EHE22_18445	ENOG41063QY_15	82.6	132	23	0	1	396	2	133	1.5e-59	233.0

EHE22_18450	ENOG4107UI6_62	94.4	373	21	0	1122	4	16	388	1.6e-204	716.1

EHE22_18455	ENOG41078N2_3	57.1	63	27	0	1	189	24	86	5.8e-14	80.9

EHE22_18460	ENOG4105MQ6_1	72.8	173	47	0	1	519	33	205	3.2e-67	258.8

EHE22_18465	ENOG4105C7B_1734	85.5	318	46	0	963	10	27	344	4.4e-155	551.6

EHE22_18470	ENOG4108VP3_297	91.0	199	18	0	600	4	1	199	5.9e-97	357.8

EHE22_18475	ENOG4108ZP8_996	89.5	190	20	0	573	4	1	190	6.4e-93	344.4

EHE22_18480	ENOG4105C7K_471	90.8	584	54	0	1755	4	24	607	0.0e+00	1099.3

EHE22_18485	ENOG4105DKX_233	75.0	300	75	0	906	7	4	303	3.8e-124	448.7

EHE22_18490	ENOG4105EAC_127	86.6	299	40	0	1	897	4	302	2.4e-139	499.2

EHE22_18495	ENOG4108YYQ_92	76.8	177	41	0	1	531	1	177	3.6e-77	292.0

EHE22_18500	ENOG4105C0H_2733	83.7	526	80	1	1581	4	1	520	1.5e-240	836.3

EHE22_18505	ENOG4106CC6_5	85.2	61	9	0	186	4	1	61	1.8e-20	102.1

EHE22_18510	ENOG4105EPW_507	93.0	300	21	0	903	4	1	300	2.2e-148	529.3

EHE22_18515	ENOG4107QJR_484	89.3	356	35	2	1065	4	29	383	2.6e-157	559.3

EHE22_18520	ENOG4108YYV_1014	79.7	172	35	0	525	10	1	172	1.3e-76	290.0

EHE22_18525	ENOG4105C0V_748	93.2	264	18	0	795	4	1	264	2.5e-148	528.9

EHE22_18530	ENOG4105RJ8_19	88.3	103	12	0	312	4	1	103	1.1e-43	179.9

EHE22_18540	ENOG4105C2C_757	85.7	399	56	1	1203	10	3	401	5.0e-183	644.8

EHE22_18545	ENOG4105GW8_5	75.8	231	56	0	1	693	1	231	2.8e-98	362.5

EHE22_18550	ENOG4105REZ_152	84.0	194	28	2	1	576	1	193	9.1e-71	270.8

EHE22_18555	ENOG4107BR4_3	46.2	52	27	1	76	228	1	52	1.4e-04	49.7

EHE22_18560	ENOG410695J_25	69.8	63	19	0	1	189	1	63	2.1e-14	82.0

EHE22_18565	ENOG4105X6S_84	78.5	79	17	0	1	237	1	79	4.4e-27	124.4

EHE22_18570	ENOG4105WTC_20	69.1	1202	371	1	3837	232	7	1207	0.0e+00	1631.3

EHE22_18575	ENOG4105CQB_599	91.0	469	42	0	1410	4	1	469	2.9e-248	861.7

EHE22_18580	ENOG41090KN_31	81.0	168	28	1	498	7	1	168	1.2e-71	273.5

EHE22_18585	ENOG4108MP9_24	92.5	358	27	0	1	1074	1	358	3.2e-194	681.8

EHE22_18590	ENOG4105C4R_1589	93.8	861	47	4	1	2577	1	857	0.0e+00	1623.2

EHE22_18595	ENOG4108RH0_73	86.1	166	22	1	501	4	1	165	1.6e-76	289.7

EHE22_18600	ENOG4105EQK_329	87.0	208	27	0	633	10	1	208	3.4e-95	352.1

EHE22_18605	ENOG4108ZMB_13	81.1	196	37	0	1	588	1	196	4.1e-95	351.7

EHE22_18610	ENOG4105F59_754	83.5	285	47	0	1	855	1	285	5.0e-134	481.5

EHE22_18615	ENOG4107QW9_202	84.3	607	95	0	1	1821	1	607	3.4e-305	1051.2

EHE22_18620	ENOG4106270_10	86.5	96	13	0	300	13	1	96	2.1e-39	165.6

EHE22_18625	ENOG4107VHP_11	75.0	240	60	0	723	4	1	240	4.0e-100	368.6

EHE22_18630	ENOG4108S8G_33	87.6	234	29	0	708	7	1	234	2.7e-117	425.6

EHE22_18635	ENOG4105C77_1145	91.4	720	62	0	2166	7	1	720	0.0e+00	1313.1

EHE22_18640	ENOG4105C4F_1249	94.6	554	30	0	1680	19	1	554	5.2e-284	980.7

EHE22_18645	ENOG4106SNF_494	92.3	287	22	0	864	4	1	287	8.9e-147	523.9

EHE22_18650	ENOG4105C7C_52	85.3	312	45	1	936	4	1	312	2.0e-152	542.7

EHE22_18655	ENOG4105CDK_679	84.1	572	83	3	1716	4	1	565	5.4e-220	768.1

EHE22_18660	ENOG4105CIT_235	98.6	440	6	0	1323	4	1	440	1.1e-239	833.2

EHE22_18665	ENOG4108UFP_128	82.6	311	51	1	927	4	8	318	1.4e-145	520.0

EHE22_18670	ENOG4105CPF_1591	96.1	306	12	0	921	4	3	308	2.4e-169	599.0

EHE22_18675	ENOG4105D4A_552	90.9	320	29	0	963	4	2	321	1.1e-169	600.1

EHE22_18680	ENOG4105DFU_504	94.7	468	25	0	1407	4	1	468	5.3e-258	894.0

EHE22_18685	ENOG4105DVQ_171	88.0	375	45	0	1128	4	1	375	3.8e-182	641.7

EHE22_18690	ENOG4105CNI_1917	89.1	386	38	1	1149	4	1	386	1.0e-190	670.2

EHE22_18695	ENOG4105DMZ_990	88.0	467	56	0	1404	4	1	467	3.1e-234	815.1

EHE22_18700	ENOG4105CPY_850	95.6	360	16	0	1083	4	1	360	9.7e-191	670.2

EHE22_18705	ENOG4107EES_261	89.3	477	50	1	1434	4	1	476	7.1e-242	840.5

EHE22_18710	ENOG4107EEN_693	91.6	487	41	0	1473	13	1	487	8.6e-251	870.2

EHE22_18715	ENOG4105CJN_160	91.2	581	49	2	1782	40	1	579	3.9e-306	1054.3

EHE22_18720	ENOG41069P9_3	85.0	133	20	0	402	4	1	133	6.4e-55	217.6

EHE22_18725	ENOG4105CGJ_425	90.8	346	32	0	1041	4	2	347	3.9e-173	611.7

EHE22_18735	ENOG4105C56_569	93.9	456	28	0	1	1368	21	476	1.5e-233	812.8

EHE22_18740	ENOG4105EJB_57	77.5	249	56	0	750	4	1	249	8.4e-101	370.9

EHE22_18745	ENOG4106EEG_1	45.7	129	43	4	52	423	81	187	1.4e-12	77.0

EHE22_18750	ENOG41080FA_12	73.5	223	55	1	672	4	1	219	4.1e-75	285.4

EHE22_18755	ENOG4108VBV_449	82.8	268	46	0	807	4	1	268	7.1e-130	467.6

EHE22_18760	ENOG41066UG_113	84.7	236	36	0	711	4	1	236	7.9e-109	397.5

EHE22_18775	ENOG4105D8Z_76	89.3	411	44	0	1	1233	2	412	2.0e-216	755.7

EHE22_18780	ENOG4108UTB_34	77.1	214	49	0	37	678	9	222	4.8e-95	351.7

EHE22_18785	ENOG4108MIX_112	82.7	277	48	0	1	831	1	277	3.1e-144	515.4

EHE22_18790	ENOG4105CVE_372	89.6	412	38	3	1	1221	1	412	7.8e-213	743.8

EHE22_18795	ENOG4105RK9_195	84.5	310	48	0	1	930	1	310	2.2e-135	486.1

EHE22_18800	ENOG4105SYT_266	94.4	303	17	0	912	4	1	303	5.1e-169	597.8

EHE22_18805	ENOG4107RHN_142	85.1	329	49	0	990	4	11	339	6.8e-159	564.3

EHE22_18810	ENOG4106155_18	86.0	107	15	0	1	321	19	125	3.7e-45	184.9

EHE22_18815	ENOG4105CSH_1538	86.5	444	60	0	1338	7	1	444	1.1e-220	770.0

EHE22_18820	ENOG4107R6G_98	75.6	254	62	0	765	4	1	254	2.2e-112	409.5

EHE22_18825	ENOG4105C5H_4444	88.3	549	64	0	1650	4	1	549	6.0e-293	1010.4

EHE22_18830	ENOG4105E5G_31	70.6	316	90	1	1	948	1	313	6.8e-132	474.6

EHE22_18835	ENOG4107SN8_80	93.8	241	15	0	7	729	3	243	2.2e-130	469.2

EHE22_18840	ENOG4105WG3_16	89.9	109	11	0	1	327	1	109	2.2e-53	212.2

EHE22_18845	ENOG4105C6Y_744	92.4	435	33	0	1314	10	1	435	9.2e-228	793.5

EHE22_18850	ENOG41079KN_46	95.6	228	10	0	687	4	50	277	5.3e-126	454.5

EHE22_18855	ENOG4105DVW_271	95.4	415	19	0	1	1245	1	415	8.4e-247	856.7

EHE22_18860	ENOG4105CJJ_479	92.2	372	27	1	1	1110	1	372	4.1e-205	718.0

EHE22_18865	ENOG4108Z8G_511	97.3	73	2	0	222	4	1	73	9.3e-32	139.8

EHE22_18870	ENOG4108RWI_498	78.9	209	44	0	1	627	1	209	2.0e-100	369.4

EHE22_18875	ENOG4108Z3M_32	86.7	165	22	0	501	7	54	218	2.8e-76	288.9

EHE22_18880	ENOG4105CWF_53	89.9	355	36	0	1068	4	31	385	5.4e-178	627.9

EHE22_18885	ENOG4106B2B_6	80.8	99	19	0	1	297	2	100	2.4e-38	162.2

EHE22_18890	ENOG4105DMY_89	72.6	369	101	0	1113	7	1	369	5.3e-160	568.2

EHE22_18895	ENOG4105MDM_11	75.0	268	65	1	16	819	2	267	1.4e-117	426.8

EHE22_18900	ENOG4105N4T_2	70.2	252	75	0	1	756	1	252	2.4e-95	352.8

EHE22_18905	ENOG4105UDE_21	75.0	168	42	0	37	540	19	186	3.4e-75	285.4

EHE22_18910	ENOG4105DMY_188	80.0	355	71	0	1	1065	1	355	2.3e-168	595.9

EHE22_18915	ENOG4105VDW_118	85.1	67	10	0	1	201	1	67	4.9e-14	80.9

EHE22_18920	ENOG4108UYJ_63	80.5	164	32	0	495	4	1	164	1.7e-70	269.6

EHE22_18925	ENOG4108MXK_28	68.1	646	203	1	1941	4	5	647	2.4e-267	925.6

EHE22_18930	ENOG4106V3X_2	53.4	253	117	1	1	759	14	265	1.7e-69	266.9

EHE22_18935	ENOG410699A_3	60.2	83	33	0	1	249	70	152	1.5e-20	102.8

EHE22_18940	ENOG4108Y05_18	42.6	500	255	8	1	1485	1	473	8.7e-103	378.6

EHE22_18945	ENOG4105E80_53	48.3	571	283	3	151	1845	49	613	3.4e-143	513.1

EHE22_18950	ENOG4106929_16	70.4	71	21	0	1	213	10	80	1.1e-19	99.8

EHE22_18955	ENOG4105CAF_140	72.6	412	111	1	1	1236	1	410	4.7e-173	611.7

EHE22_18965	ENOG4106EI2_70	49.0	357	177	4	1	1062	1	355	4.0e-88	329.3

EHE22_18975	ENOG4106ISN_5	34.0	356	212	9	1035	13	204	551	1.9e-42	177.6

EHE22_18980	ENOG4106U7R_46	34.7	167	106	2	1824	1327	25	189	2.4e-22	111.7

EHE22_18990	ENOG4105D6S_456	47.1	278	143	3	837	16	1	278	1.5e-66	257.3

EHE22_19000	ENOG4108V38_1	32.0	125	75	3	381	31	12	134	2.1e-10	69.7

EHE22_19015	ENOG4105DSV_57	42.0	398	202	7	1	1161	1	380	6.1e-82	308.9

EHE22_19025	ENOG4105MPN_374	87.6	251	30	1	1	750	1	251	8.7e-114	414.1

EHE22_19035	ENOG4108ZZ3_354	78.6	145	31	0	447	13	19	163	4.9e-72	274.6

EHE22_19040	ENOG4105YA4_18	54.7	86	39	0	1	258	16	101	3.2e-15	85.1

EHE22_19045	ENOG4105W3E_30	93.8	96	6	0	291	4	1	96	1.8e-46	189.1

EHE22_19050	ENOG4105DG1_1247	92.4	672	51	0	2019	4	1	672	5.8e-282	974.2

EHE22_19055	ENOG4105C9G_326	84.5	657	87	4	1947	10	1	653	0.0e+00	1089.3

EHE22_19060	ENOG4105EAM_16	91.9	558	45	0	1	1674	1	558	2.8e-253	878.6

EHE22_19065	ENOG4105KTH_141	84.0	150	24	0	453	4	1	150	4.6e-62	241.5

EHE22_19070	ENOG4105C1M_332	89.7	407	42	0	1	1221	1	407	4.4e-216	754.6

EHE22_19075	ENOG4105CGZ_281	83.8	309	49	1	930	4	1	308	3.2e-142	508.8

EHE22_19080	ENOG4105CU6_575	97.0	1161	35	0	1	3483	1	1161	0.0e+00	2214.9

EHE22_19085	ENOG4105CQ0_10	74.5	573	146	0	1743	25	46	618	7.0e-250	867.5

EHE22_19090	ENOG4105VEQ_595	98.6	69	1	0	1	207	42	110	3.9e-32	141.0

EHE22_19095	ENOG4105NNK_36	86.2	160	22	0	483	4	1	160	5.4e-69	264.6

EHE22_19100	ENOG4107S9F_58	82.6	276	48	0	840	13	1	276	9.3e-125	450.7

EHE22_19105	ENOG41090EF_6	87.4	215	27	0	1	645	1	215	2.0e-95	352.8

EHE22_19110	ENOG4108R9T_128	84.7	203	31	0	612	4	1	203	3.4e-100	368.6

EHE22_19115	ENOG4105CHM_2507	96.8	400	13	0	1	1200	1	400	6.7e-225	783.9

EHE22_19125	ENOG4105GPR_20	79.5	283	56	1	1	849	1	281	8.2e-137	490.7

EHE22_19130	ENOG4108IJ9_1422	86.2	392	54	0	1	1176	1	392	7.8e-194	680.6

EHE22_19135	ENOG4105DB9_102	90.3	310	30	0	1	930	1	310	2.0e-152	542.7

EHE22_19140	ENOG4105EX2_437	94.9	273	14	0	1	819	1	273	3.8e-139	498.4

EHE22_19145	ENOG4108NE5_8	94.8	421	22	0	1	1263	1	421	1.1e-230	803.1

EHE22_19150	ENOG4105SKE_167	98.7	301	4	0	906	4	1	301	6.7e-169	597.4

EHE22_19155	ENOG4105C3M_1118	93.5	324	21	0	975	4	58	381	2.5e-174	615.5

EHE22_19160	ENOG4105D37_242	91.8	466	38	0	1	1398	35	500	1.4e-237	826.2

EHE22_19165	ENOG4105F7P_151	98.1	156	3	0	1	468	7	162	4.9e-83	311.2

EHE22_19170	ENOG4105CPK_334	87.6	347	43	0	1050	10	1	347	3.6e-174	615.1

EHE22_19175	ENOG4108UKH_1068	92.9	156	11	0	474	7	1	156	9.4e-74	280.4

